date,tmax,tmin
2020/6/20,84.2,71.6
2020/6/21,84.2,71.6
2020/6/22,84.2,73.4
2020/6/23,84.2,73.4
2020/6/24,84.2,73.4
2020/6/25,84.2,73.4
2020/6/26,86,73.4
2020/6/27,86,75.2
2020/6/28,86,75.2
2020/6/29,86,75.2
2020/6/30,86,75.2
2020/7/1,87.8,75.2
2020/7/2,80.6,71.6
2020/7/3,84.2,73.4
2020/7/4,80.6,71.6
2020/7/5,77,77
2020/7/6,78.8,77
2020/7/7,78.8,77
2020/7/8,87.8,77
2020/7/9,84.2,77
2020/7/10,80.6,73.4
2020/7/11,80.6,77
2020/7/12,96.8,77
